Date,mean_variance,risk_parity,max_diversification,black_litterman,equal_weight
2020-01-15,0.010111552407356022,0.00560016308661342,0.0030421018090740796,0.002909113121058955,0.00560016308661342
2020-01-16,0.013143945062676394,0.004966608421309249,0.0022314419699183564,0.0043563903867866165,0.004966608421309249
2020-01-17,-0.011779712798720116,-0.001629062962805739,0.0019416287146395046,-0.0026445581759205056,-0.001629062962805739
2020-01-20,0.015145528677060652,0.00689868150865367,0.002762829583602356,0.006969159954221334,0.00689868150865367
2020-01-21,0.0035027482212841897,2.152352527433625e-05,-0.001802137215152711,0.001449695646298096,2.152352527433625e-05
2020-01-22,0.0007909824154565541,0.0004071385870441312,0.002735111733724197,0.0010563113007199432,0.0004071385870441312
2020-01-23,0.009204720176671082,0.0024868065675943242,0.004110170530556125,-0.0012808102861287484,0.0024868065675943242
2020-01-24,0.0043930507900061064,0.0005720358076230392,-0.0003565578806904239,0.0017855030084444625,0.0005720358076230392
2020-01-27,-0.009505244163532843,-0.005860324530168248,-0.005514380819969142,-0.003440959323438156,-0.005860324530168248
2020-01-28,-0.022373113931898492,-0.011683870165672051,-0.0055928146385825755,-0.01347497691974361,-0.011683870165672051
2020-01-29,-0.00639166334987917,-0.004822559667337978,-0.001621612586641829,-0.006421453454397705,-0.004822559667337978
2020-01-30,0.007656577113703278,0.006618737945498655,0.006724210589782437,0.005166691724204912,0.006618737945498655
2020-01-31,-0.003566696952121568,-0.0001314433095691125,-0.001535786779472942,-0.0008935171710116844,-0.0001314433095691125
2020-02-03,-0.010076974600607391,0.0022610579607318607,0.0026911864105403807,0.0036012020239159495,0.0022610579607318607
2020-02-04,0.01926153105708609,0.010482857927879907,0.007599552242069604,0.010515379973196622,0.010482857927879907
2020-02-05,0.017228174806555044,0.0018732047097226759,0.0014244345941424501,-0.00028282628522444174,0.0018732047097226759
2020-02-06,-0.005850642470558922,-0.0004278072599730231,-0.0015200719248903243,0.002211508549330311,-0.0004278072599730231
2020-02-07,0.01634925756326145,0.01289356403907942,0.008782998199681303,0.012351871182514513,0.01289356403907942
2020-02-10,0.008126779700358733,0.0035355857257533202,0.0032465116924995665,0.0009748559047144759,0.0035355857257533202
2020-02-11,0.0059443578631664246,-0.001563620732162407,-0.002388231622324399,-0.003702492740702153,-0.001563620732162407
2020-02-12,-0.011507336720073893,-0.0029682646447083856,-0.002669354124245131,-0.0008699189204977567,-0.0029682646447083856
2020-02-13,-0.00467064738393454,0.00010254027656990666,0.0008657598108135177,0.0005379128559300404,0.00010254027656990666
2020-02-14,-0.01339451972425699,-0.0013627816093056521,-0.0004020541978462703,0.0033917792915249016,-0.0013627816093056521
2020-02-17,0.011294462059232027,0.007590814642260079,0.004008860528680526,0.0050631392045674545,0.007590814642260079
2020-02-18,-0.002435013729100686,-0.0005793538222495841,-0.0016328193028224444,0.0015454956102463882,-0.0005793538222495841
2020-02-19,-0.007732655293123511,0.0031840709911518097,0.003419896243200923,0.005748364595349291,0.0031840709911518097
2020-02-20,0.0015560117125014298,-0.0034789570832699295,-0.0014923041203950477,-0.00739576032918344,-0.0034789570832699295
2020-02-21,-0.0019074098122501917,-0.0035919606904308175,-0.0023103783472180274,-0.003856631827792285,-0.0035919606904308175
2020-02-24,0.0011834315747979557,-0.00012320888576817788,-0.0009460687681898849,-0.001226087901933604,-0.00012320888576817788
2020-02-25,0.0002043301465285115,-0.004153621757728732,-0.0032221820956246563,-0.0018023794362202103,-0.004153621757728732
2020-02-26,3.777513060518106e-05,-0.0022794978313710025,5.0852933069676855e-05,-0.0032339188228784643,-0.0022794978313710025
2020-02-27,0.013595612195483369,0.0031288558197690945,0.0009164265975015831,0.0035738626691673675,0.0031288558197690945
2020-02-28,-0.0031384024766805997,0.0022368006715477893,0.0007070413686778051,0.00047408564145832283,0.0022368006715477893
2020-03-02,-0.007368622525264925,-0.0033527325086067927,-0.0015969546721426456,-0.005104967748352595,-0.0033527325086067927
2020-03-03,0.0014051044119035017,0.0044537164107650625,0.004955826562285329,0.007077633740151013,0.0044537164107650625
2020-03-04,0.0054523910873018,-0.0005279087746907995,-0.0019377544008984324,-0.0011611566595962548,-0.0005279087746907995
2020-03-05,0.000502426574300917,0.0021150444063776867,0.0032229379840526705,0.0024797169519090094,0.0021150444063776867
2020-03-06,0.0027108694865648534,-0.0004983913605893564,0.00011338196711053891,-0.002895788550755977,-0.0004983913605893564
2020-03-09,0.008416528096160092,0.007588069375228423,0.007349678425005026,0.006698758751487155,0.007588069375228423
2020-03-10,-0.001608737004324589,-0.002107051188468545,-0.0027895099823141557,-0.001931157919768977,-0.002107051188468545
2020-03-11,0.008802990181654964,0.000304506048524411,-0.002781371674047707,-0.004221660038221203,0.000304506048524411
2020-03-12,-0.0035834930190683585,-0.001309173709200895,-0.0006812759184131396,-0.0008350620529329145,-0.001309173709200895
2020-03-13,0.001766660396847922,0.00289181619002894,0.0015376306447775834,0.002168560468602571,0.00289181619002894
2020-03-16,0.009954555180093765,0.0011893217392168864,0.00037160177653989103,-0.0025890225474121302,0.0011893217392168864
2020-03-17,-0.014363395364193999,-0.013222746967844048,-0.007879286384371107,-0.011232957211466799,-0.013222746967844048
2020-03-18,0.009605388831843673,-0.006939281306860057,-0.004843909572836416,-0.0072676234764022666,-0.006939281306860057
2020-03-19,-0.011875539985560995,0.00655093140810421,0.0036239291100192924,0.009579383523355673,0.00655093140810421
2020-03-20,0.009086161629711986,0.005566259773326543,0.005106104361545929,0.005197248540672748,0.005566259773326543
2020-03-23,-0.0002912030563659903,0.002620228595219465,0.002987541432214074,0.00605772524834119,0.002620228595219465
2020-03-24,-0.00855499839712503,-0.0029473222685159725,-0.0011810728870237511,-0.0037363015189594466,-0.0029473222685159725
2020-03-25,0.0007871960094112466,-0.001303417232938009,-0.0023764245243241963,-0.0028782791262144287,-0.001303417232938009
2020-03-26,0.014075417240710701,0.00871850198237347,0.0052386544602748076,0.008591443528073823,0.00871850198237347
2020-03-27,0.0007929658890932709,-0.002280226013754305,-0.002850351050372849,-0.0011972880689859456,-0.002280226013754305
2020-03-30,0.002756674540259391,-0.0006556094585654873,0.0010489128272952323,0.003300455721924916,-0.0006556094585654873
2020-03-31,-0.001138989662081371,-0.0028381540613977795,-0.0011794379727409108,-0.004079008162644979,-0.0028381540613977795
2020-04-01,-0.01813945421541805,-0.0032867767955168103,-0.0007555411447870957,-0.00226073113574896,-0.0032867767955168103
2020-04-02,0.0014427015685882828,0.005121504904375262,0.006545186207842787,0.005164864897517244,0.005121504904375262
2020-04-03,-0.0006209445060778718,-0.0040076446428953146,-0.0016547524488015795,-0.0010254313048735813,-0.0040076446428953146
2020-04-06,-0.00527971045048836,-0.0024512546847551553,-0.0027919452488887496,-0.002486168391936887,-0.0024512546847551553
2020-04-07,-0.012307101893875957,-0.006538525045418565,-0.00555877615764878,-0.003686218466574605,-0.006538525045418565
2020-04-08,-0.004584575666633041,0.0028051508908271574,0.0015274976468047118,0.0018172086958818672,0.0028051508908271574
2020-04-09,0.012477012376569155,-0.001906234551343311,-0.0007400126113534431,-0.0036653735023106575,-0.001906234551343311
2020-04-10,0.007411374431282479,0.0048579986080638845,0.0029258451774571053,0.006162263008244036,0.0048579986080638845
2020-04-13,-0.005372926407480883,-0.009665331940714016,-0.009412920221363258,-0.01162185232057798,-0.009665331940714016
2020-04-14,0.013812766183515,0.001199635675187305,0.0015876685671689247,-0.002425051708894191,0.001199635675187305
2020-04-15,0.012227181023415126,0.0024466052699362753,0.002428949100763663,0.000979873461198894,0.0024466052699362753
2020-04-16,-0.0036623157992652566,-0.008121745804148239,-0.008670390189710808,-0.008419510818674713,-0.008121745804148239
2020-04-17,-0.014673511040575486,-0.003562311733977497,-0.0030702099493299956,-0.003211647644155479,-0.003562311733977497
2020-04-20,-0.011167703715716867,-0.0023627786157667916,-0.0018634312973731775,-0.001685783746510518,-0.0023627786157667916
2020-04-21,0.00653516129947448,-0.005417113773373084,-0.004955578681154175,-0.006749036834791498,-0.005417113773373084
2020-04-22,0.017813412190710774,0.00523717414793925,0.007972428289507545,0.0033699420087619962,0.00523717414793925
2020-04-23,-0.0011170656490747718,-0.0006429859007197838,-0.0012271246648984362,0.001082037533050981,-0.0006429859007197838
2020-04-24,0.00095174390347132,0.0077260916864843494,0.004154478702456565,0.009725575765493068,0.0077260916864843494
2020-04-27,-0.009451993094980215,0.0029008874148344754,-0.0007908424415287545,0.006522411768192452,0.0029008874148344754
2020-04-28,-0.0032922093008368367,0.004807332734051517,0.003171359439612168,0.005053450894859771,0.004807332734051517
2020-04-29,-0.013643443991856456,-0.007117945297590667,-0.007042687611958043,-0.004826465727212065,-0.007117945297590667
2020-04-30,0.014952982906755898,0.00390234308304247,0.004598504502826305,0.003394701800134137,0.00390234308304247
2020-05-01,0.0025983216954460955,0.0011712107008627682,0.0007324374077642161,-0.003439314007009545,0.0011712107008627682
2020-05-04,-0.0019004900783761072,-0.005368875965234589,-0.007092327389788522,-0.009136763470713223,-0.005368875965234589
2020-05-05,0.04104941326419072,0.00920664421573536,0.007332552287353035,0.00016358266441651986,0.00920664421573536
2020-05-06,0.0048661002559942865,0.0030682206351152486,0.005221379359660343,0.0030653030497948914,0.0030682206351152486
2020-05-07,0.008036548247442389,0.0012527300411737672,-0.001112620071628788,0.00044775855230681273,0.0012527300411737672
2020-05-08,0.0026700075701326684,0.006270195077048024,0.005453082862944769,0.006309999288352631,0.006270195077048024
2020-05-11,0.019154577376457288,0.00861071691760369,0.00783109158493645,0.005706451518159296,0.00861071691760369
2020-05-12,0.0014458837714016266,-0.0045338792148143185,-0.003887144523103534,-0.004627148829063523,-0.0045338792148143185
2020-05-13,0.020723472362757407,0.011457635752082408,0.0052388346380672825,0.007774564324848524,0.011457635752082408
2020-05-14,-0.0004881247859227301,0.0024479411235730723,0.0033511337806333055,0.004063518408221916,0.0024479411235730723
2020-05-15,0.013001744166570791,0.003988423543290453,0.002106017841033517,0.002320154584012315,0.003988423543290453
2020-05-18,-0.0006714016362809583,-0.0018691970421099492,-0.0030767481194507095,-0.0031162392127408885,-0.0018691970421099492
2020-05-19,0.0018011458395949713,0.001001994836024656,-4.91153297836847e-05,0.00242344842073834,0.001001994836024656
2020-05-20,-0.006981917802289014,0.0002834037582091003,0.0022158655385890805,0.002803809557049963,0.0002834037582091003
2020-05-21,-0.00693787217608555,-0.0019087726064735296,0.0006633722070067546,0.00047042362714686496,-0.0019087726064735296
2020-05-22,0.013940728706793677,0.006319406899829483,0.003957924187991833,0.00675966133628053,0.006319406899829483
2020-05-25,-0.008940417948652411,0.0036885702254615188,0.0057731831084793525,0.00563313241593554,0.0036885702254615188
2020-05-26,-0.004887996974327971,-0.006053329274314412,-0.004727740068982498,-0.006606271698208082,-0.006053329274314412
2020-05-27,-0.00017067606797072782,-0.005307607745051746,-0.004622781363866935,-0.005325022685297491,-0.005307607745051746
2020-05-28,0.010525563756760562,0.0032675741913135163,0.0020757236512688234,0.0012644824304777914,0.0032675741913135163
2020-05-29,-0.004388379593120615,-0.0049528054115490555,-0.003781207811727694,-0.004258920430171119,-0.0049528054115490555
2020-06-01,-0.004463602398561112,-0.004853779645568834,-0.0030469277434424496,-0.005552207902096508,-0.004853779645568834
2020-06-02,-0.016818390478978984,-0.004989744486142845,-0.001171950374290563,-0.0015404906603745168,-0.004989744486142845
2020-06-03,0.004312954145494568,-0.004913257922136616,-0.00614819010706443,-0.005758396307497212,-0.004913257922136616
2020-06-04,0.01201076227546816,0.0003414288591212728,-0.00023275029086057032,-0.0024351806711491565,0.0003414288591212728
2020-06-05,0.0054423178033969144,0.0008139224893906062,-0.0004256486216500447,0.00013762370083466414,0.0008139224893906062
2020-06-08,0.012854698313949146,0.007326993050506881,0.0017667964081843517,0.00742067522521239,0.007326993050506881
2020-06-09,-0.012336394501280316,-0.007784937194362196,-0.004777621781845962,-0.008660100456347608,-0.007784937194362196
2020-06-10,0.004531372671351653,0.006833870042921842,0.006346472570267518,0.008794568455247813,0.006833870042921842
2020-06-11,-0.003931349000014342,0.0016904359993656914,0.0012383611964248973,0.0012167361792338567,0.0016904359993656914
2020-06-12,0.010175850988281526,0.0064497901226086675,0.002969796961970516,0.004227967263660267,0.0064497901226086675
2020-06-15,-0.013458614860284993,-0.002919900479324689,-0.0025875670776180923,0.0036617090432081553,-0.002919900479324689
2020-06-16,-8.717823939636627e-05,-0.0004985480702981215,-0.001735162085294159,-0.0001473774516543556,-0.0004985480702981215
2020-06-17,0.009856377933351755,-7.237855092410116e-05,0.0010629713507949146,-0.0025643128992693357,-7.237855092410116e-05
2020-06-18,0.006218698055340424,0.0003057355495052372,-0.001170068185036129,-0.00042437956165150244,0.0003057355495052372
2020-06-19,-0.0004603401354595191,-0.0014549248107849967,-0.0008370034513823354,-0.0009805375321279171,-0.0014549248107849967
2020-06-22,-0.016464709852064437,-0.007155291921574958,-0.0038629485034189963,-0.0028969620920731754,-0.007155291921574958
2020-06-23,0.00033268550552250156,-0.00015708542214543054,0.002326631900910532,0.0024196627098101945,-0.00015708542214543054
2020-06-24,0.006126798904048797,0.0011349307963174353,-0.000678817913518773,0.0010577427903420483,0.0011349307963174353
2020-06-25,0.004287569260508764,0.0034829464563337132,0.00044767782971854653,0.0060030131395735955,0.0034829464563337132
2020-06-26,0.006017868983601087,-0.002715972133016442,-0.001502086956456093,-0.004487566936213268,-0.002715972133016442
2020-06-29,0.013244428784049328,0.0035797501745078457,0.0014463564772854045,0.0028418218906592447,0.0035797501745078457
2020-06-30,0.005712298851372834,0.004740838103033007,0.002768606707125564,0.005396093556430225,0.004740838103033007
2020-07-01,-0.015697714250443712,-0.013471074675589412,-0.010060241729038317,-0.013755575919471345,-0.013471074675589412
2020-07-02,-0.00012976927500047124,-0.0020173793666532934,-0.0007668556243168557,-0.0018617830991410791,-0.0020173793666532934
2020-07-03,-0.0009207906493988913,0.002276796659385738,0.0030798003889739656,0.0010090579408597704,0.002276796659385738
2020-07-06,-0.0019795839254697083,-0.004911176269208851,-0.005527620934162837,-0.008448978522119158,-0.004911176269208851
2020-07-07,-0.0014000387288698526,-0.007692807834090965,-0.00818747575232706,-0.011847495486862942,-0.007692807834090965
2020-07-08,-0.005267142815606888,-0.006501201841119198,-0.0052257024790721834,-0.006826044498497647,-0.006501201841119198
2020-07-09,0.0007255952633397459,0.002605275497592996,0.0028612399111523313,0.00464009608462979,0.002605275497592996
2020-07-10,0.010509009183081787,0.009618829783559435,0.005103094350932135,0.013153400444392765,0.009618829783559435
2020-07-13,0.0064187127561634045,0.004740806024330958,0.0007542015081288534,0.004312976792713957,0.004740806024330958
2020-07-14,-0.002642816218205184,-0.002243121336322474,-0.001627365913705616,-0.0031939480855137986,-0.002243121336322474
2020-07-15,-0.0016263096825859889,0.0037654166205618234,0.0006591790997633767,0.0062092188629151715,0.0037654166205618234
2020-07-16,0.004282569966763925,0.0005803706842477888,-0.0032548182577269032,0.001496040354506773,0.0005803706842477888
2020-07-17,-0.009019087420026238,-0.0009295029565720811,-0.003192699997469932,0.003554734199600897,-0.0009295029565720811
2020-07-20,-0.010739934723257079,-0.00215262536584131,-0.002252494541413573,-0.0004557801868805951,-0.00215262536584131
2020-07-21,0.013836079454164095,0.002555345822561073,0.002146017436157467,-0.0014168342327584111,0.002555345822561073
2020-07-22,-4.988371259461669e-05,0.0019214728081236028,-0.0005301827346065845,0.005386081561515786,0.0019214728081236028
2020-07-23,0.02222898155715544,0.008378035039487686,0.00715069665219626,0.004693217033986386,0.008378035039487686
2020-07-24,0.005269053882848506,0.008135198959147051,0.005449627844064252,0.00859171430836798,0.008135198959147051
2020-07-27,-0.014429329867412112,0.001447441675607553,0.00125734670151647,0.0016025782775496262,0.001447441675607553
2020-07-28,-0.009364312885176713,-0.0057774730863513046,-0.004501361398258878,-0.006148285093661662,-0.0057774730863513046
2020-07-29,0.013405040910676843,-0.000861516171780141,0.0004687946064650977,-0.001817314446036132,-0.000861516171780141
2020-07-30,-0.0036046146471477034,0.0025994192650501628,-0.0024194824170316966,0.0008166151146919913,0.0025994192650501628
2020-07-31,-0.0004882396522117549,-0.0004304732854922168,-9.176453160991813e-05,0.002577945681840167,-0.0004304732854922168
2020-08-03,0.011328374487035983,0.0004886733650772084,-0.000416828383355459,0.0016873673106743774,0.0004886733650772084
2020-08-04,0.01392463147786741,0.010705115242304952,0.006028890774786174,0.013364227049178232,0.010705115242304952
2020-08-05,-0.007306546690670103,-0.008559052579494476,-0.0061023549000731,-0.009086041657808514,-0.008559052579494476
2020-08-06,-0.009806472591189452,-0.0095845285002947,-0.007474808643013347,-0.007366480152451931,-0.0095845285002947
2020-08-07,-0.006343635027544167,-0.005620067483382396,-0.006022610973863639,-0.008644227192215484,-0.005620067483382396
2020-08-10,0.014546392079320023,0.0003074506162757725,0.0001625585184916005,-0.0024507137087777997,0.0003074506162757725
2020-08-11,-0.008176340161728708,-0.0016510489344816026,-0.002532190338464123,0.0036653390542934977,-0.0016510489344816026
2020-08-12,0.000859182076901743,0.005702750725850425,0.006022095253404217,0.0037914247436793384,0.005702750725850425
2020-08-13,-0.009543117474780427,-0.0005726407998645881,-0.0010820758517017751,0.005011541576796898,-0.0005726407998645881
2020-08-14,0.0024785834488187954,0.0010480501690845355,0.00048461473022541135,0.0030789118772820293,0.0010480501690845355
2020-08-17,0.0011392171912987241,-0.00047256562267228297,-4.488235854082029e-05,-0.0004376565163308502,-0.00047256562267228297
2020-08-18,0.003826897227676476,0.0025017803373334592,0.0006140318774392423,0.0017368815101523032,0.0025017803373334592
2020-08-19,-0.029862535155414222,-0.006182479142333631,-0.003130737581809783,-0.0037175176048316644,-0.006182479142333631
2020-08-20,0.014410312711987871,0.0032035921190443966,0.0027978320251372648,0.002745631390842286,0.0032035921190443966
2020-08-21,0.022134870407153538,-0.0005028479651928435,-0.002271583307773575,-0.0029757325838383215,-0.0005028479651928435
2020-08-24,-0.017900597767272028,-0.0007967267378770964,-7.416565835349342e-05,0.004723979132434678,-0.0007967267378770964
2020-08-25,0.011466151514031287,0.00219697612833194,-0.0007765714123979999,0.003510526295025132,0.00219697612833194
2020-08-26,-0.010359014594657134,-0.004160923854527732,-0.0026653107719295673,-0.004774030252277202,-0.004160923854527732
2020-08-27,0.04442695839206284,0.007846119715111777,0.003428105964550924,0.00629724262064669,0.007846119715111777
2020-08-28,0.00047363854179937893,-0.0036842204393532146,-0.0029487459875371237,-0.0032581310063711476,-0.0036842204393532146
2020-08-31,0.006886600228753741,-0.004975668335710216,-0.003503997129999962,-0.002768369998583516,-0.004975668335710216
2020-09-01,-0.015777866101284732,-0.007131034423783445,-0.006221786766938451,-0.005859084794038658,-0.007131034423783445
2020-09-02,0.016438446908173074,-0.0007494405461892839,-0.002052880443279087,-0.002856801016813066,-0.0007494405461892839
2020-09-03,0.0010521460897638829,-0.004192812170252603,-0.003903677955994107,-0.005615256412286565,-0.004192812170252603
2020-09-04,-0.0042204367544828175,-0.007350692288217742,-0.006845772912887641,-0.006687134024819301,-0.007350692288217742
2020-09-07,0.027008473505443633,0.005792204731611839,0.005233103639773809,0.007027759628473146,0.005792204731611839
2020-09-08,0.018196887284337424,0.0028099266903059304,0.003863093827254773,0.0020105935980846363,0.0028099266903059304
2020-09-09,-0.02156709033349488,-0.008084875879805288,-0.004784260721987798,-0.007635557444022957,-0.008084875879805288
2020-09-10,-0.0156278897156995,-0.002579441580115183,-0.0005145102056588445,-0.003262727156344923,-0.002579441580115183
2020-09-11,0.011582893495054147,-0.006875074557172513,-0.006021086063183795,-0.012056388713536483,-0.006875074557172513
2020-09-14,-0.009557211532825186,-0.006874675721203794,-0.005699195445778883,-0.007175072238699563,-0.006874675721203794
2020-09-15,0.017851046492213918,0.007482023508021763,0.004285990038099983,0.005367745614874566,0.007482023508021763
2020-09-16,-0.02177771684377649,-0.00249582613865389,-0.0004285799760052106,2.513138497916862e-05,-0.00249582613865389
2020-09-17,-0.017566142862952876,-0.00011961290318767109,0.002351898997296756,0.0020283215319440383,-0.00011961290318767109
2020-09-18,-0.0067814313099855425,-0.004875228963792888,-0.00442700008186654,-0.0057840187201774335,-0.004875228963792888
2020-09-21,0.00803515436140034,0.0012982416621644345,0.002021581188378661,0.0005206527099404878,0.0012982416621644345
2020-09-22,0.011323409579702563,0.002102689537561342,-0.00020159117461279177,-0.0005067024641060648,0.002102689537561342
2020-09-23,0.03532274032709925,0.012466414952449868,0.009462633387955765,0.011351158093313265,0.012466414952449868
2020-09-24,5.103243475735264e-05,0.004259857531029799,0.0041001506030562684,0.006643643579375709,0.004259857531029799
2020-09-25,-0.010324428222898249,0.0011017840881417883,0.000888264813155224,0.0018182124048970747,0.0011017840881417883
2020-09-28,-0.017973102956784108,-0.003740606106041877,-0.00135182268840702,-0.003903782736658779,-0.003740606106041877
2020-09-29,0.013132719222963107,0.010130269981333751,0.009054113531357263,0.011976828917564688,0.010130269981333751
2020-09-30,0.016550152360116584,0.005696588898203326,0.005491055586672037,0.0027347200575557895,0.005696588898203326
2020-10-01,0.013384468602669392,0.004869477999941152,0.0015158544618033465,0.002715832729822212,0.004869477999941152
2020-10-02,-0.0029442256105705034,-0.003211362542945895,-0.0027496878210208743,-0.0052538137660497215,-0.003211362542945895
2020-10-05,0.0038010731664537296,0.002107857894590981,0.0008186024279412123,0.0015460436791592247,0.002107857894590981
2020-10-06,-0.02070765671665906,0.007772284945618947,0.009030346395518408,0.008127079494409429,0.007772284945618947
2020-10-07,0.010694670873978572,0.009444552069132552,0.006282690980198377,0.010960523277889956,0.009444552069132552
2020-10-08,0.013592959689676892,0.010797131640504599,0.007364691033729514,0.009293239573484751,0.010797131640504599
2020-10-09,-0.003937367171269245,0.0020646803330517166,0.0029505986447690823,-0.0025532400745012073,0.0020646803330517166
2020-10-12,0.001523444517635748,-0.006899524632181753,-0.006914972426673205,-0.007036671995126094,-0.006899524632181753
2020-10-13,-0.006683033931181078,-0.0038944720035037684,-0.002755508053933208,-0.0021395420689890796,-0.0038944720035037684
2020-10-14,0.007277577896870327,-0.003273591301827539,-0.0025192821560103074,-0.006211929400220692,-0.003273591301827539
2020-10-15,0.021098904776446253,0.0003895808705255636,0.00248786332662154,-0.0011477177845170472,0.0003895808705255636
2020-10-16,-0.015814118992451987,-0.005711549544778569,-0.0038508224217646005,-0.005706642160709166,-0.005711549544778569
2020-10-19,-0.01643928969423935,-0.002038672126255103,-0.0015161177879835551,-0.0010329768512889895,-0.002038672126255103
2020-10-20,-0.002348250933949631,-0.0003771470441699563,-0.00237902017262332,0.00022538973433808068,-0.0003771470441699563
2020-10-21,-0.014989882511076457,0.00466882338507193,0.011059632049805018,0.007461035291935393,0.00466882338507193
2020-10-22,0.0054904151526600255,0.0006724754771511459,0.0010461191496730668,0.0008721818290154998,0.0006724754771511459
2020-10-23,-0.017347466992024815,5.209087056425878e-05,0.001005652108057445,0.003093680640754582,5.209087056425878e-05
2020-10-26,0.0007758642698312283,0.0004756243800567272,0.001096331828212446,-0.0003728729335624716,0.0004756243800567272
2020-10-27,0.008612509854112547,0.00302457465773529,0.0005989410716107675,0.003129708544362942,0.00302457465773529
2020-10-28,-0.004006689536772515,0.003916608943315447,0.0027337602362946184,0.0068695046941831695,0.003916608943315447
2020-10-29,0.004693585309536222,-0.006052388343388838,-0.005678747334088175,-0.00420382067240181,-0.006052388343388838
2020-10-30,-0.0037611227762153173,-0.0018807868249105743,-0.0005836300343157,-0.001497407944143085,-0.0018807868249105743
2020-11-02,-0.007667598378981452,0.0015248084665197,-0.000326693398613891,0.0015505319584974582,0.0015248084665197
2020-11-03,0.007097023627644866,0.0057783318483670245,0.00431779713690418,0.010816788322566738,0.0057783318483670245
2020-11-04,0.00402907472456837,0.0011749177916695608,0.0015197443753269038,0.0034752912746686205,0.0011749177916695608
2020-11-05,-0.011195682070751046,0.007317666461044326,0.00667806863653007,0.011134895315497922,0.007317666461044326
2020-11-06,-0.012089581654571297,-0.0026918274417859767,-0.0026582157643204717,-0.0017896540982185807,-0.0026918274417859767
2020-11-09,0.013859686139965218,0.0048970679382380755,0.004003983010820763,0.005091224878111236,0.0048970679382380755
2020-11-10,0.019829037298687367,0.01061267358495246,0.007809590190077921,0.00930849915629073,0.01061267358495246
2020-11-11,0.031291635246466235,0.01401770908573099,0.011094018028030322,0.020748982850630298,0.01401770908573099
2020-11-12,-0.004381364037081894,-0.0007604931161358631,-0.0014689185308179526,-0.0012774951771100523,-0.0007604931161358631
2020-11-13,0.0053641995707106585,0.0032621387584635068,0.003092734317724898,0.0025473341001704423,0.0032621387584635068
2020-11-16,-0.0007554949826341453,-0.0040306677480955065,-0.004355704680770359,-0.0026659431050193106,-0.0040306677480955065
2020-11-17,0.01312623879307499,0.00015722327251821444,-0.0016609731113110574,-0.0007020663420300621,0.00015722327251821444
2020-11-18,0.00176375376236057,-0.00048803340870111605,-0.0009090493186720181,-0.0010919588743715399,-0.00048803340870111605
2020-11-19,0.005129862033366036,0.004605995613919434,0.003536244976056725,0.0015647740624026047,0.004605995613919434
2020-11-20,0.004087779576304265,0.0014522194766765754,0.0009709621045101905,6.155123820068587e-05,0.0014522194766765754
2020-11-23,0.0003842899645874441,0.005677204677407133,0.004571584556306641,0.007570255945033699,0.005677204677407133
2020-11-24,0.011913038883657238,0.0058236620834661865,0.00330712923587119,0.0037312093454797265,0.0058236620834661865
2020-11-25,-0.005365977977860493,-0.0013257878183319696,-0.000538434342176783,-0.000357007564795173,-0.0013257878183319696
2020-11-26,-4.231110459902449e-06,0.000899131887544713,0.00016445721895098236,0.0007610881058893067,0.000899131887544713
2020-11-27,-0.005774292887260146,0.0010154565733657254,0.0026923271603940735,-0.0009038505012963759,0.0010154565733657254
